Brand,Address,City,State,Postal Code,Date,Time
Wendy's,2545 Ridge Road,Rockwall,TX,75087,2019-02-20,11:17:37
Wendy's,27943 Southwest Freeway,Rosenberg,TX,77471,2019-02-20,11:17:47
Wendy's,4849 North IH-35,Round Rock,TX,78664,2019-02-20,11:17:36
Wendy's,607 Louis Henna Blvd,Round Rock,TX,78664,2019-02-20,11:17:36
Wendy's,2509 Lakeview Pkwy,Rowlett,TX,75088,2019-02-20,11:17:47
Wendy's,8901 Lakeview Parkway,Rowlett,TX,75088,2019-02-20,11:17:37
Wendy's,1317 N Saginaw Blvd,Saginaw,TX,76179,2019-02-20,11:17:40
Wendy's,5555 Sherwood Way,San Angelo,TX,76904,2019-02-20,11:17:48
Wendy's,10738 Potranco Road,San Antonio,TX,78251,2019-02-20,11:17:44
Wendy's,10926 Culebra Rd,San Antonio,TX,78253,2019-02-20,11:17:39
Wendy's,111 NW West White Rd,San Antonio,TX,78219,2019-02-20,11:17:30
Wendy's,11652 Bandera Rd,San Antonio,TX,78250,2019-02-20,11:17:27
Wendy's,11919 Perrin-Beitel,San Antonio,TX,78217,2019-02-20,11:17:30
Wendy's,1410 Austin Highway,San Antonio,TX,78209,2019-02-20,11:17:48
Wendy's,16611 Nacogdoches,San Antonio,TX,78247,2019-02-20,11:17:28
Wendy's,17702 Bulverde Rd,San Antonio,TX,78259,2019-02-20,11:17:28
Wendy's,18303 Blanco Rd,San Antonio,TX,78258,2019-02-20,11:17:27
Wendy's,19170 Stone Oak Pkwy,San Antonio,TX,78258,2019-02-20,11:17:27
Wendy's,2343 SW Military,San Antonio,TX,78224,2019-02-20,11:17:44
